Library Type,Region,Country or Area,M49 Code,Metric,Metric Data,Data Year
National,Asia,Qatar,634,Loans_books,-,-
National,Asia,Qatar,634,Loans_documents,-,-
National,Asia,Qatar,634,Loans_eBooks,10823,2017
National,Asia,Qatar,634,Loans_audio_books,38,2017
National,Asia,Qatar,634,Loans_downloads,1160946,2017
National,Asia,Republic of Korea,410,Libraries,5,2017
National,Asia,Republic of Korea,410,Internet_Access,5,2017
National,Asia,Republic of Korea,410,Staff,1592,2017
National,Asia,Republic of Korea,410,Volunteers,6328,2017
National,Asia,Republic of Korea,410,Users,1512189,2017
National,Asia,Republic of Korea,410,Visits,2091005,2017
National,Asia,Republic of Korea,410,Loans_books,4448083,2017
National,Asia,Republic of Korea,410,Loans_documents,N/A,2017
National,Asia,Republic of Korea,410,Loans_eBooks,1110682,2017
National,Asia,Republic of Korea,410,Loans_audio_books,N/A,2017
National,Asia,Republic of Korea,410,Loans_downloads,293167,2017
National,Asia,Singapore,702,Libraries,1,2019
National,Asia,Singapore,702,Internet_Access,1,2018
National,Asia,Singapore,702,Staff,115,2018
National,Asia,Singapore,702,Volunteers,170,2018
National,Asia,Singapore,702,Users,N/A,2018
National,Asia,Singapore,702,Visits,1686000,2017
National,Asia,Singapore,702,Loans_books,N/A,2018
National,Asia,Singapore,702,Loans_documents,N/A,2018
National,Asia,Singapore,702,Loans_eBooks,N/A,2017
National,Asia,Singapore,702,Loans_audio_books,N/A,2017
National,Asia,Singapore,702,Loans_downloads,-,-
National,Asia,Sri Lanka,144,Libraries,1,2017
National,Asia,Sri Lanka,144,Internet_Access,1,2017
National,Asia,Sri Lanka,144,Staff,-,-
National,Asia,Sri Lanka,144,Volunteers,-,-
National,Asia,Sri Lanka,144,Users,-,-
National,Asia,Sri Lanka,144,Visits,-,-
National,Asia,Sri Lanka,144,Loans_books,-,-
National,Asia,Sri Lanka,144,Loans_documents,-,-
National,Asia,Sri Lanka,144,Loans_eBooks,-,-
National,Asia,Sri Lanka,144,Loans_audio_books,-,-
National,Asia,Sri Lanka,144,Loans_downloads,-,-
National,Asia,State of Palestine,275,Libraries,N/A,2017
National,Asia,State of Palestine,275,Internet_Access,N/A,2017
National,Asia,State of Palestine,275,Staff,N/A,2017
National,Asia,State of Palestine,275,Volunteers,N/A,2017
National,Asia,State of Palestine,275,Users,N/A,2017
National,Asia,State of Palestine,275,Visits,N/A,2017
National,Asia,State of Palestine,275,Loans_books,N/A,2017
National,Asia,State of Palestine,275,Loans_documents,N/A,2017
National,Asia,State of Palestine,275,Loans_eBooks,N/A,2017
National,Asia,State of Palestine,275,Loans_audio_books,N/A,2017
National,Asia,State of Palestine,275,Loans_downloads,N/A,2017
National,Asia,Thailand,764,Libraries,17,2018
National,Asia,Thailand,764,Internet_Access,17,2018
National,Asia,Thailand,764,Staff,162,2018
National,Asia,Thailand,764,Volunteers,50,2018
National,Asia,Thailand,764,Users,56080,2018
National,Asia,Thailand,764,Visits,70001,2018
National,Asia,Thailand,764,Loans_books,334024,2018
National,Asia,Thailand,764,Loans_documents,-,-
National,Asia,Thailand,764,Loans_eBooks,18531,2018
National,Asia,Thailand,764,Loans_audio_books,-,-
National,Asia,Thailand,764,Loans_downloads,-,-
National,Asia,Turkey,792,Libraries,1,2017
National,Asia,Turkey,792,Internet_Access,1,2017
National,Asia,Turkey,792,Staff,194,2017
National,Asia,Turkey,792,Volunteers,80,2017
National,Asia,Turkey,792,Users,100918,2017
National,Asia,Turkey,792,Visits,437100,2017
National,Asia,Turkey,792,Loans_books,54422,2017
National,Asia,Turkey,792,Loans_documents,263452,2017
National,Asia,Turkey,792,Loans_eBooks,-,-
National,Asia,Turkey,792,Loans_audio_books,21092,2017
National,Asia,Turkey,792,Loans_downloads,13514,2017
National,Asia,Viet Nam,704,Libraries,1,2017
National,Asia,Viet Nam,704,Internet_Access,1,2017
National,Asia,Viet Nam,704,Staff,176,2017
National,Asia,Viet Nam,704,Volunteers,-,-
National,Asia,Viet Nam,704,Users,13070,2017
National,Asia,Viet Nam,704,Visits,2523677,2017
National,Asia,Viet Nam,704,Loans_books,-,-
National,Asia,Viet Nam,704,Loans_documents,-,-
National,Asia,Viet Nam,704,Loans_eBooks,-,-
National,Asia,Viet Nam,704,Loans_audio_books,-,-
National,Asia,Viet Nam,704,Loans_downloads,-,-
National,Asia,Yemen,887,Libraries,-,-
National,Asia,Yemen,887,Internet_Access,-,-
National,Asia,Yemen,887,Staff,-,-
National,Asia,Yemen,887,Volunteers,-,-
National,Asia,Yemen,887,Users,-,-
National,Asia,Yemen,887,Visits,-,-
National,Asia,Yemen,887,Loans_books,-,-
National,Asia,Yemen,887,Loans_documents,-,-
National,Asia,Yemen,887,Loans_eBooks,-,-
National,Asia,Yemen,887,Loans_audio_books,-,-
National,Asia,Yemen,887,Loans_downloads,-,-
National,Asia,Kyrgyzstan,417,Libraries,1,2019
National,Asia,Kyrgyzstan,417,Internet_Access,1,2019
National,Asia,Kyrgyzstan,417,Staff,193,2019
National,Asia,Kyrgyzstan,417,Volunteers,N/A,2019
National,Asia,Kyrgyzstan,417,Users,41842,2019
National,Asia,Kyrgyzstan,417,Visits,5081,2019
National,Asia,Kyrgyzstan,417,Loans_books,45217,2019
National,Asia,Kyrgyzstan,417,Loans_documents,36285,2019
National,Asia,Kyrgyzstan,417,Loans_eBooks,N/A,2019
National,Asia,Kyrgyzstan,417,Loans_audio_books,-,-
National,Asia,Kyrgyzstan,417,Loans_downloads,-,-
National,Asia,Maldives,462,Libraries,1,2018
National,Asia,Maldives,462,Internet_Access,1,2018
National,Asia,Maldives,462,Staff,1,2018
National,Asia,Maldives,462,Volunteers,-,-
National,Asia,Maldives,462,Users,-,-
National,Asia,Maldives,462,Visits,1,2018
National,Asia,Maldives,462,Loans_books,38,2018
National,Asia,Maldives,462,Loans_documents,N/A,2017
National,Asia,Maldives,462,Loans_eBooks,6264,2017
National,Asia,Maldives,462,Loans_audio_books,37926,2017
National,Asia,Maldives,462,Loans_downloads,17188,2017
National,Asia,Philippines,608,Libraries,5,2018
National,Asia,Philippines,608,Internet_Access,-,-
National,Asia,Philippines,608,Staff,190,2018
National,Asia,Philippines,608,Volunteers,-,-
National,Asia,Philippines,608,Users,688297,2018
National,Asia,Philippines,608,Visits,122133,2018
National,Asia,Philippines,608,Loans_books,266894,2018
National,Asia,Philippines,608,Loans_documents,-,-
National,Asia,Philippines,608,Loans_eBooks,-,-
National,Asia,Philippines,608,Loans_audio_books,-,-
National,Asia,Philippines,608,Loans_downloads,-,-
National,Oceania,Australia,36,Libraries,9,2017
National,Oceania,Australia,36,Internet_Access,9,2017
National,Oceania,Australia,36,Staff,-,-
National,Oceania,Australia,36,Volunteers,-,-
National,Oceania,Australia,36,Users,-,-
National,Oceania,Australia,36,Visits,11580130,2017
National,Oceania,Australia,36,Loans_books,N/A,2017
National,Oceania,Australia,36,Loans_documents,N/A,2017
National,Oceania,Australia,36,Loans_eBooks,N/A,2017
National,Oceania,Australia,36,Loans_audio_books,N/A,2017
National,Oceania,Australia,36,Loans_downloads,N/A,2017
National,Oceania,Kiribati,296,Libraries,1,2017
National,Oceania,Kiribati,296,Internet_Access,1,2017
National,Oceania,Kiribati,296,Staff,6,2016
National,Oceania,Kiribati,296,Volunteers,11,2016
National,Oceania,Kiribati,296,Users,300,2017
National,Oceania,Kiribati,296,Visits,-,-
National,Oceania,Kiribati,296,Loans_books,3450,2016
National,Oceania,Kiribati,296,Loans_documents,450,2016
National,Oceania,Kiribati,296,Loans_eBooks,-,-
National,Oceania,Kiribati,296,Loans_audio_books,-,-
National,Oceania,Kiribati,296,Loans_downloads,-,-
National,Oceania,Micronesia (Federated States of),583,Libraries,N/A,2017
National,Oceania,Micronesia (Federated States of),583,Internet_Access,N/A,2017
National,Oceania,Micronesia (Federated States of),583,Staff,N/A,2017
National,Oceania,Micronesia (Federated States of),583,Volunteers,N/A,2017
National,Oceania,Micronesia (Federated States of),583,Users,N/A,2017
National,Oceania,Micronesia (Federated States of),583,Visits,N/A,2017
National,Oceania,Micronesia (Federated States of),583,Loans_books,N/A,2017
National,Oceania,Micronesia (Federated States of),583,Loans_documents,N/A,2017
National,Oceania,Micronesia (Federated States of),583,Loans_eBooks,N/A,2017
National,Oceania,Micronesia (Federated States of),583,Loans_audio_books,N/A,2017
National,Oceania,Micronesia (Federated States of),583,Loans_downloads,N/A,2017
National,Oceania,New Zealand,554,Libraries,3,2017
National,Oceania,New Zealand,554,Internet_Access,3,2017
National,Oceania,New Zealand,554,Staff,-,-
National,Oceania,New Zealand,554,Volunteers,-,-
National,Oceania,New Zealand,554,Users,-,-
National,Oceania,New Zealand,554,Visits,-,-
National,Oceania,New Zealand,554,Loans_books,-,-
National,Oceania,New Zealand,554,Loans_documents,-,-
National,Oceania,New Zealand,554,Loans_eBooks,-,-
National,Oceania,New Zealand,554,Loans_audio_books,-,-
National,Oceania,New Zealand,554,Loans_downloads,-,-
National,Oceania,Papua New Guinea,598,Libraries,1,2018
National,Oceania,Papua New Guinea,598,Internet_Access,1,2018
National,Oceania,Papua New Guinea,598,Staff,31,2018
National,Oceania,Papua New Guinea,598,Volunteers,3,2018
National,Oceania,Papua New Guinea,598,Users,42,2018
National,Oceania,Papua New Guinea,598,Visits,11409,2018
National,Oceania,Papua New Guinea,598,Loans_books,29,2018
National,Oceania,Papua New Guinea,598,Loans_documents,-,-
National,Oceania,Papua New Guinea,598,Loans_eBooks,-,-
National,Oceania,Papua New Guinea,598,Loans_audio_books,-,-
National,Oceania,Papua New Guinea,598,Loans_downloads,-,-
National,Oceania,Solomon Islands,90,Libraries,-,-
National,Oceania,Solomon Islands,90,Internet_Access,-,-
National,Oceania,Solomon Islands,90,Staff,-,-
National,Oceania,Solomon Islands,90,Volunteers,-,-
National,Oceania,Solomon Islands,90,Users,-,-
National,Oceania,Solomon Islands,90,Visits,-,-
National,Oceania,Solomon Islands,90,Loans_books,-,-
National,Oceania,Solomon Islands,90,Loans_documents,-,-
National,Oceania,Solomon Islands,90,Loans_eBooks,-,-
National,Oceania,Solomon Islands,90,Loans_audio_books,-,-
National,Oceania,Solomon Islands,90,Loans_downloads,-,-
National,Northern America,Canada,124,Libraries,4,2017
National,Northern America,Canada,124,Internet_Access,4,2017
National,Northern America,Canada,124,Staff,924,2017
National,Northern America,Canada,124,Volunteers,120,2017
National,Northern America,Canada,124,Users,395560,2016
National,Northern America,Canada,124,Visits,2216941,2016
National,Northern America,Canada,124,Loans_books,41272,2017
National,Northern America,Canada,124,Loans_documents,-,-
National,Northern America,Canada,124,Loans_eBooks,-,-
National,Northern America,Canada,124,Loans_audio_books,-,-
National,Northern America,Canada,124,Loans_downloads,9797313,2017
National,Northern America,Greenland,304,Libraries,1,2017
National,Northern America,Greenland,304,Internet_Access,1,2017
National,Northern America,Greenland,304,Staff,3,2017
National,Northern America,Greenland,304,Volunteers,0,2017
National,Northern America,Greenland,304,Users,967,2017
National,Northern America,Greenland,304,Visits,-,-
National,Northern America,Greenland,304,Loans_books,2500,2017
National,Northern America,Greenland,304,Loans_documents,-,-
National,Northern America,Greenland,304,Loans_eBooks,-,-
National,Northern America,Greenland,304,Loans_audio_books,-,-
National,Northern America,Greenland,304,Loans_downloads,-,-
National,Northern America,United States of America,840,Libraries,15,2018
National,Northern America,United States of America,840,Internet_Access,3,2016
National,Northern America,United States of America,840,Staff,4253,2018
National,Northern America,United States of America,840,Volunteers,300,2016
National,Northern America,United States of America,840,Users,-,-
National,Northern America,United States of America,840,Visits,1903884,2018
National,Northern America,United States of America,840,Loans_books,-,-
National,Northern America,United States of America,840,Loans_documents,-,-
National,Northern America,United States of America,840,Loans_eBooks,-,-
National,Northern America,United States of America,840,Loans_audio_books,-,-
National,Northern America,United States of America,840,Loans_downloads,-,-
Public,Europe,Andorra,20,Libraries,8,2018
Public,Europe,Andorra,20,Internet_Access,8,2018
Public,Europe,Andorra,20,Staff,27,2018
Public,Europe,Andorra,20,Volunteers,N/A,2018
Public,Europe,Andorra,20,Users,23642,2018
Public,Europe,Andorra,20,Visits,128172,2018
Public,Europe,Andorra,20,Loans_books,35420,2018
Public,Europe,Andorra,20,Loans_documents,8169,2018
Public,Europe,Andorra,20,Loans_eBooks,526,2018
Public,Europe,Andorra,20,Loans_audio_books,N/A,2018
Public,Europe,Andorra,20,Loans_downloads,N/A,2018
Public,Europe,Austria,40,Libraries,1013,2019
Public,Europe,Austria,40,Internet_Access,356,2019
Public,Europe,Austria,40,Staff,647,2019
Public,Europe,Austria,40,Volunteers,6311,2019
Public,Europe,Austria,40,Users,702984,2019
Public,Europe,Austria,40,Visits,9233281,2019
Public,Europe,Austria,40,Loans_books,15929312,2019
Public,Europe,Austria,40,Loans_documents,3724435,2019
Public,Europe,Austria,40,Loans_eBooks,1653989,2019
Public,Europe,Austria,40,Loans_audio_books,-,-
Public,Europe,Austria,40,Loans_downloads,-,-
Public,Europe,Belarus,112,Libraries,2674,2016
Public,Europe,Belarus,112,Internet_Access,1922,2016
Public,Europe,Belarus,112,Staff,7201,2016
Public,Europe,Belarus,112,Volunteers,-,-
Public,Europe,Belarus,112,Users,30243,2016
Public,Europe,Belarus,112,Visits,266927,2016
Public,Europe,Belarus,112,Loans_books,574796,2016
Public,Europe,Belarus,112,Loans_documents,127322,2016
Public,Europe,Belarus,112,Loans_eBooks,-,-
Public,Europe,Belarus,112,Loans_audio_books,-,-
Public,Europe,Belarus,112,Loans_downloads,-,-
Public,Europe,Belgium,56,Libraries,1103,2016
Public,Europe,Belgium,56,Internet_Access,1103,2016
Public,Europe,Belgium,56,Staff,3627,2016
Public,Europe,Belgium,56,Volunteers,-,-
Public,Europe,Belgium,56,Users,1890501,2016
Public,Europe,Belgium,56,Visits,19557145,2015
Public,Europe,Belgium,56,Loans_books,60929574,2016
Public,Europe,Belgium,56,Loans_documents,-,-
Public,Europe,Belgium,56,Loans_eBooks,10180,2016
Public,Europe,Belgium,56,Loans_audio_books,-,-
Public,Europe,Belgium,56,Loans_downloads,-,-
Public,Europe,Bulgaria,100,Libraries,2497,2018
Public,Europe,Bulgaria,100,Internet_Access,1659,2017
Public,Europe,Bulgaria,100,Staff,2832,2013
Public,Europe,Bulgaria,100,Volunteers,-,-
Public,Europe,Bulgaria,100,Users,643501,2013
Public,Europe,Bulgaria,100,Visits,7449014,2013
Public,Europe,Bulgaria,100,Loans_books,12268863,2013
Public,Europe,Bulgaria,100,Loans_documents,-,-
Public,Europe,Bulgaria,100,Loans_eBooks,-,-
Public,Europe,Bulgaria,100,Loans_audio_books,-,-
Public,Europe,Bulgaria,100,Loans_downloads,-,-
Public,Europe,Croatia,191,Libraries,385,2019
Public,Europe,Croatia,191,Internet_Access,379,2019
Public,Europe,Croatia,191,Staff,1448,2019
Public,Europe,Croatia,191,Volunteers,-,-
Public,Europe,Croatia,191,Users,479703,2019
Public,Europe,Croatia,191,Visits,7394846,2019
Public,Europe,Croatia,191,Loans_books,10742551,2019
Public,Europe,Croatia,191,Loans_documents,-,-
Public,Europe,Croatia,191,Loans_eBooks,-,-
Public,Europe,Croatia,191,Loans_audio_books,277165,2019
Public,Europe,Croatia,191,Loans_downloads,10087,2019
Public,Europe,Czechia,203,Libraries,6210,2018
Public,Europe,Czechia,203,Internet_Access,5316,2018
Public,Europe,Czechia,203,Staff,4826,2018
Public,Europe,Czechia,203,Volunteers,2531,2018
Public,Europe,Czechia,203,Users,1351185,2018
Public,Europe,Czechia,203,Visits,21591670,2018
Public,Europe,Czechia,203,Loans_books,52153079,2018
Public,Europe,Czechia,203,Loans_documents,82184,2018
Public,Europe,Czechia,203,Loans_eBooks,68316,2018
Public,Europe,Czechia,203,Loans_audio_books,-,-
Public,Europe,Czechia,203,Loans_downloads,45347812,2018
Public,Europe,Denmark,208,Libraries,522,2018
Public,Europe,Denmark,208,Internet_Access,430,2018
Public,Europe,Denmark,208,Staff,3655,2018
Public,Europe,Denmark,208,Volunteers,2647,2018
Public,Europe,Denmark,208,Users,1710078,2018
Public,Europe,Denmark,208,Visits,37604000,2018
Public,Europe,Denmark,208,Loans_books,24411446,2018
Public,Europe,Denmark,208,Loans_documents,5367464,2018
Public,Europe,Denmark,208,Loans_eBooks,3879477,2018
Public,Europe,Denmark,208,Loans_audio_books,4599542,2018
Public,Europe,Denmark,208,Loans_downloads,-,-
Public,Europe,Estonia,233,Libraries,528,2018
Public,Europe,Estonia,233,Internet_Access,528,2018
Public,Europe,Estonia,233,Staff,1226,2018
Public,Europe,Estonia,233,Volunteers,333,2018
Public,Europe,Estonia,233,Users,357277,2018
Public,Europe,Estonia,233,Visits,5495755,2018
Public,Europe,Estonia,233,Loans_books,10351930,2018
Public,Europe,Estonia,233,Loans_documents,-,-
Public,Europe,Estonia,233,Loans_eBooks,28600,2018
